gender,parental_level_of_education,lunch,test_preparation_course,math_score,reading_score,writing_score,science_score,total_score,grade,gender_encoded,parental_education_encoded,grade_encoded
female,high school,1,0,76.0,86.0,97.0,70.0,329.0,A,1,1.0,4.0
female,high school,0,1,66.0,78.0,91.0,82.0,317.0,B,1,1.0,3.0
female,bachelor's degree,1,1,69.0,70.0,85.0,35.0,259.0,B,1,4.0,3.0
female,some college,1,0,65.0,71.0,86.0,65.0,287.0,B,1,2.0,3.0
female,high school,1,1,42.0,73.0,91.0,48.0,254.0,B,1,1.0,3.0
female,associate's degree,1,1,54.0,57.0,99.0,62.0,272.0,B,1,3.0,3.0
female,associate's degree,1,0,45.0,40.0,68.0,79.0,232.0,C,1,3.0,2.0
female,high school,1,1,92.0,82.0,92.0,93.0,359.0,A,1,1.0,4.0
female,bachelor's degree,1,0,29.0,78.0,96.0,58.0,261.0,B,1,4.0,3.0
female,bachelor's degree,0,1,45.0,83.0,80.0,51.0,259.0,B,1,4.0,3.0
female,high school,1,1,27.0,60.0,77.0,82.0,246.0,C,1,1.0,2.0
female,associate's degree,1,1,53.0,68.0,84.0,70.0,275.0,B,1,3.0,3.0
female,high school,0,0,62.0,78.0,87.0,48.0,275.0,B,1,1.0,3.0
female,associate's degree,1,1,79.0,79.0,71.0,99.0,328.0,A,1,3.0,4.0
female,associate's degree,1,1,49.0,49.0,82.0,57.0,237.0,C,1,3.0,2.0
female,associate's degree,0,0,84.0,52.0,96.0,41.0,273.0,B,1,3.0,3.0
female,high school,0,0,27.0,88.0,79.0,78.0,272.0,B,1,1.0,3.0
female,associate's degree,1,1,33.0,59.0,56.0,85.0,233.0,C,1,3.0,2.0
female,bachelor's degree,1,1,79.0,56.0,75.0,53.0,263.0,B,1,4.0,3.0
female,some college,1,0,49.0,66.0,79.0,98.0,292.0,B,1,2.0,3.0
female,some college,1,1,96.0,56.0,79.0,67.0,298.0,B,1,2.0,3.0
female,some college,0,0,68.0,39.0,86.0,75.0,268.0,B,1,2.0,3.0
female,some college,0,0,98.0,63.0,100.0,79.0,340.0,A,1,2.0,4.0
female,high school,1,0,52.0,81.0,72.0,67.0,272.0,B,1,1.0,3.0
female,some college,1,1,38.0,91.0,71.0,93.0,293.0,B,1,2.0,3.0
female,high school,1,1,100.0,100.0,75.0,40.0,315.0,B,1,1.0,3.0
female,high school,1,0,48.0,53.0,84.0,76.0,261.0,B,1,1.0,3.0
female,bachelor's degree,0,1,30.0,47.0,54.0,55.0,186.0,D,1,4.0,1.0
female,associate's degree,0,0,29.0,69.0,57.0,82.0,237.0,C,1,3.0,2.0
female,some college,1,1,78.0,88.0,99.0,99.0,364.0,A,1,2.0,4.0
female,high school,1,0,66.0,100.0,64.0,33.0,263.0,B,1,1.0,3.0
female,some college,0,1,66.0,67.0,100.0,45.0,278.0,B,1,2.0,3.0
female,high school,1,0,97.0,94.0,91.0,49.0,331.0,A,1,1.0,4.0
female,high school,1,0,92.0,82.0,70.0,55.0,299.0,B,1,1.0,3.0
female,some college,0,0,48.0,59.0,99.0,95.0,301.0,B,1,2.0,3.0
female,high school,1,0,46.0,62.0,78.0,60.0,246.0,C,1,1.0,2.0
female,high school,0,0,47.0,53.0,86.0,60.0,246.0,C,1,1.0,2.0
female,associate's degree,1,1,27.0,64.0,96.0,66.0,253.0,B,1,3.0,3.0
female,associate's degree,0,0,73.0,76.0,60.0,48.0,257.0,B,1,3.0,3.0
female,high school,1,0,68.0,80.0,91.0,61.0,300.0,B,1,1.0,3.0
female,high school,1,1,58.0,77.0,82.0,25.0,242.0,C,1,1.0,2.0
female,some college,1,0,76.0,66.0,49.0,79.0,270.0,B,1,2.0,3.0
female,high school,1,1,84.0,59.0,60.0,61.0,264.0,B,1,1.0,3.0
female,high school,1,0,88.0,80.0,50.0,54.0,272.0,B,1,1.0,3.0
female,high school,1,0,79.0,44.0,76.0,29.0,228.0,C,1,1.0,2.0
female,high school,1,0,56.0,56.0,77.0,63.0,252.0,B,1,1.0,3.0
female,some college,0,1,56.0,52.0,73.0,37.0,218.0,C,1,2.0,2.0
female,some college,1,0,85.0,60.0,82.0,54.0,281.0,B,1,2.0,3.0
female,master's degree,1,0,57.0,68.0,80.0,92.0,297.0,B,1,5.0,3.0
female,some college,1,0,84.0,63.0,58.0,46.0,251.0,B,1,2.0,3.0
female,master's degree,0,0,48.0,64.0,78.0,78.0,268.0,B,1,5.0,3.0
female,associate's degree,0,1,62.0,89.0,52.0,59.0,262.0,B,1,3.0,3.0
female,associate's degree,0,0,65.0,90.0,59.0,37.0,251.0,B,1,3.0,3.0
female,high school,1,0,92.0,76.0,94.0,90.0,352.0,A,1,1.0,4.0
female,high school,0,0,58.0,96.0,48.0,49.0,251.0,B,1,1.0,3.0
female,high school,1,0,86.0,85.0,79.0,69.0,319.0,B,1,1.0,3.0
female,associate's degree,0,1,55.0,71.0,77.0,47.0,250.0,B,1,3.0,3.0
female,high school,1,0,56.0,94.0,63.0,74.0,287.0,B,1,1.0,3.0
female,high school,1,1,56.0,33.0,100.0,100.0,289.0,B,1,1.0,3.0
female,master's degree,1,1,59.0,79.0,70.0,41.0,249.0,C,1,5.0,2.0
female,bachelor's degree,0,0,63.0,75.0,80.0,72.0,290.0,B,1,4.0,3.0
female,bachelor's degree,0,0,61.0,66.0,100.0,38.0,265.0,B,1,4.0,3.0
female,some college,1,0,44.0,96.0,79.0,99.0,318.0,B,1,2.0,3.0
female,associate's degree,0,0,61.0,71.0,100.0,44.0,276.0,B,1,3.0,3.0
female,high school,1,1,81.0,64.0,100.0,98.0,343.0,A,1,1.0,4.0
female,some college,1,1,67.0,65.0,57.0,60.0,249.0,C,1,2.0,2.0
female,high school,1,1,98.0,66.0,61.0,71.0,296.0,B,1,1.0,3.0
female,high school,0,1,85.0,62.0,60.0,63.0,270.0,B,1,1.0,3.0
female,high school,0,1,42.0,71.0,94.0,48.0,255.0,B,1,1.0,3.0
female,master's degree,1,1,66.0,62.0,57.0,83.0,268.0,B,1,5.0,3.0
female,bachelor's degree,1,0,37.0,74.0,51.0,40.0,202.0,C,1,4.0,2.0
female,bachelor's degree,1,0,29.0,59.0,93.0,73.0,254.0,B,1,4.0,3.0
female,some college,0,1,55.0,75.0,46.0,46.0,222.0,C,1,2.0,2.0
female,high school,1,0,76.0,37.0,74.0,66.0,253.0,B,1,1.0,3.0
female,some college,0,1,85.0,23.0,79.0,60.0,247.0,C,1,2.0,2.0
female,high school,1,0,27.0,61.0,82.0,71.0,241.0,C,1,1.0,2.0
female,bachelor's degree,1,1,60.0,47.0,74.0,80.0,261.0,B,1,4.0,3.0
female,high school,1,0,58.0,55.0,98.0,75.0,286.0,B,1,1.0,3.0
female,associate's degree,1,0,82.0,78.0,51.0,50.0,261.0,B,1,3.0,3.0
female,some college,0,0,54.0,84.0,79.0,39.0,256.0,B,1,2.0,3.0
female,bachelor's degree,0,1,77.0,54.0,97.0,27.0,255.0,B,1,4.0,3.0
female,high school,1,0,52.0,31.0,89.0,66.0,238.0,C,1,1.0,2.0
female,some college,1,0,75.0,97.0,79.0,54.0,305.0,B,1,2.0,3.0
female,high school,1,0,55.0,80.0,73.0,54.0,262.0,B,1,1.0,3.0
female,high school,1,0,61.0,100.0,70.0,65.0,296.0,B,1,1.0,3.0
female,high school,1,1,73.0,51.0,92.0,71.0,287.0,B,1,1.0,3.0
female,bachelor's degree,0,1,67.0,100.0,41.0,28.0,236.0,C,1,4.0,2.0
female,associate's degree,1,0,84.0,70.0,85.0,71.0,310.0,B,1,3.0,3.0
female,some college,1,1,91.0,74.0,88.0,65.0,318.0,B,1,2.0,3.0
female,some college,1,1,96.0,54.0,53.0,96.0,299.0,B,1,2.0,3.0
female,high school,1,1,64.0,85.0,86.0,70.0,305.0,B,1,1.0,3.0
female,high school,0,0,69.0,88.0,80.0,71.0,308.0,B,1,1.0,3.0
female,high school,1,0,64.0,73.0,88.0,66.0,291.0,B,1,1.0,3.0
female,some college,1,0,92.0,88.0,95.0,85.0,360.0,A,1,2.0,4.0
female,associate's degree,1,0,69.0,69.0,70.0,62.0,270.0,B,1,3.0,3.0
female,high school,1,0,38.0,92.0,50.0,49.0,229.0,C,1,1.0,2.0
female,high school,0,1,47.0,78.0,98.0,64.0,287.0,B,1,1.0,3.0
female,high school,1,0,72.0,100.0,62.0,85.0,319.0,B,1,1.0,3.0
female,some college,1,0,51.0,54.0,77.0,98.0,280.0,B,1,2.0,3.0
female,high school,1,1,78.0,52.0,75.0,84.0,289.0,B,1,1.0,3.0
female,some college,0,1,62.0,62.0,55.0,46.0,225.0,C,1,2.0,2.0
female,associate's degree,1,0,67.0,66.0,49.0,67.0,249.0,C,1,3.0,2.0
female,some college,1,0,73.0,41.0,81.0,43.0,238.0,C,1,2.0,2.0
female,high school,1,0,65.0,77.0,68.0,93.0,303.0,B,1,1.0,3.0
female,high school,1,0,100.0,46.0,65.0,59.0,270.0,B,1,1.0,3.0
female,high school,1,1,28.0,79.0,99.0,91.0,297.0,B,1,1.0,3.0
female,master's degree,1,1,78.0,66.0,100.0,86.0,330.0,A,1,5.0,4.0
female,high school,0,1,72.0,51.0,61.0,77.0,261.0,B,1,1.0,3.0
female,high school,1,0,86.0,46.0,72.0,58.0,262.0,B,1,1.0,3.0
female,high school,1,0,73.0,47.0,77.0,87.0,284.0,B,1,1.0,3.0
female,some college,1,0,50.0,66.0,78.0,67.0,261.0,B,1,2.0,3.0
female,associate's degree,1,1,54.0,63.0,63.0,58.0,238.0,C,1,3.0,2.0
female,some college,1,1,27.0,46.0,85.0,72.0,230.0,C,1,2.0,2.0
female,high school,1,1,72.0,85.0,75.0,62.0,294.0,B,1,1.0,3.0
female,associate's degree,1,0,74.0,73.0,73.0,49.0,269.0,B,1,3.0,3.0
female,master's degree,0,0,43.0,62.0,64.0,82.0,251.0,B,1,5.0,3.0
female,high school,1,1,68.0,99.0,88.0,61.0,316.0,B,1,1.0,3.0
female,high school,1,1,71.0,55.0,66.0,100.0,292.0,B,1,1.0,3.0
female,high school,0,0,75.0,66.0,89.0,75.0,305.0,B,1,1.0,3.0
female,high school,1,0,90.0,76.0,80.0,97.0,343.0,A,1,1.0,4.0
female,high school,1,0,34.0,85.0,33.0,70.0,222.0,C,1,1.0,2.0
female,bachelor's degree,1,0,67.0,87.0,40.0,82.0,276.0,B,1,4.0,3.0
female,some college,1,1,73.0,63.0,64.0,84.0,284.0,B,1,2.0,3.0
female,master's degree,1,1,36.0,100.0,76.0,60.0,272.0,B,1,5.0,3.0
female,high school,0,1,74.0,54.0,95.0,76.0,299.0,B,1,1.0,3.0
female,associate's degree,1,0,58.0,100.0,60.0,70.0,288.0,B,1,3.0,3.0
female,some college,1,0,56.0,100.0,96.0,74.0,326.0,A,1,2.0,4.0
female,high school,0,0,76.0,73.0,79.0,60.0,288.0,B,1,1.0,3.0
female,high school,1,1,45.0,75.0,43.0,53.0,216.0,C,1,1.0,2.0
female,high school,1,1,59.0,72.0,66.0,68.0,265.0,B,1,1.0,3.0
female,high school,1,1,64.0,71.0,81.0,63.0,279.0,B,1,1.0,3.0
female,some college,1,0,33.0,72.0,66.0,88.0,259.0,B,1,2.0,3.0
female,high school,1,0,38.0,49.0,69.0,71.0,227.0,C,1,1.0,2.0
female,some college,1,0,78.0,71.0,44.0,84.0,277.0,B,1,2.0,3.0
female,bachelor's degree,1,0,74.0,91.0,72.0,73.0,310.0,B,1,4.0,3.0
female,associate's degree,1,1,57.0,82.0,82.0,64.0,285.0,B,1,3.0,3.0
female,associate's degree,0,0,76.0,100.0,73.0,78.0,327.0,A,1,3.0,4.0
female,some college,0,0,55.0,62.0,72.0,71.0,260.0,B,1,2.0,3.0
female,some college,1,0,59.0,74.0,66.0,50.0,249.0,C,1,2.0,2.0
female,associate's degree,1,1,36.0,36.0,95.0,68.0,235.0,C,1,3.0,2.0
female,some college,1,0,66.0,90.0,90.0,76.0,322.0,A,1,2.0,4.0
female,bachelor's degree,0,0,64.0,46.0,97.0,38.0,245.0,C,1,4.0,2.0
female,high school,1,0,51.0,100.0,86.0,98.0,335.0,A,1,1.0,4.0
female,some college,1,0,61.0,57.0,74.0,65.0,257.0,B,1,2.0,3.0
female,associate's degree,1,0,27.0,70.0,100.0,80.0,277.0,B,1,3.0,3.0
female,some college,0,0,100.0,96.0,63.0,48.0,307.0,B,1,2.0,3.0
female,high school,0,0,44.0,63.0,69.0,69.0,245.0,C,1,1.0,2.0
female,bachelor's degree,0,1,66.0,100.0,69.0,93.0,328.0,A,1,4.0,4.0
female,high school,1,1,61.0,100.0,93.0,66.0,320.0,A,1,1.0,4.0
female,associate's degree,1,1,67.0,69.0,75.0,94.0,305.0,B,1,3.0,3.0
female,some college,1,1,50.0,46.0,78.0,74.0,248.0,C,1,2.0,2.0
female,associate's degree,1,1,83.0,40.0,92.0,74.0,289.0,B,1,3.0,3.0
female,bachelor's degree,1,0,69.0,60.0,98.0,84.0,311.0,B,1,4.0,3.0
female,high school,1,0,88.0,80.0,52.0,64.0,284.0,B,1,1.0,3.0
female,master's degree,1,1,29.0,35.0,66.0,77.0,207.0,C,1,5.0,2.0
female,associate's degree,1,0,62.0,30.0,63.0,81.0,236.0,C,1,3.0,2.0
female,bachelor's degree,0,0,57.0,69.0,58.0,70.0,254.0,B,1,4.0,3.0
female,some college,0,0,57.0,67.0,83.0,26.0,233.0,C,1,2.0,2.0
female,high school,0,1,27.0,65.0,70.0,59.0,221.0,C,1,1.0,2.0
female,high school,1,0,65.0,74.0,100.0,90.0,329.0,A,1,1.0,4.0
female,some college,1,0,50.0,78.0,79.0,72.0,279.0,B,1,2.0,3.0
female,some college,1,1,30.0,89.0,69.0,100.0,288.0,B,1,2.0,3.0
female,high school,1,0,56.0,93.0,64.0,83.0,296.0,B,1,1.0,3.0
female,high school,1,0,62.0,44.0,100.0,79.0,285.0,B,1,1.0,3.0
female,some college,1,1,89.0,50.0,83.0,80.0,302.0,B,1,2.0,3.0
female,some college,1,0,56.0,92.0,63.0,77.0,288.0,B,1,2.0,3.0
female,associate's degree,1,1,34.0,60.0,79.0,66.0,239.0,C,1,3.0,2.0
female,some college,1,1,85.0,77.0,77.0,88.0,327.0,A,1,2.0,4.0
female,high school,1,0,57.0,56.0,80.0,73.0,266.0,B,1,1.0,3.0
female,some college,1,1,71.0,53.0,94.0,64.0,282.0,B,1,2.0,3.0
female,high school,1,1,75.0,66.0,86.0,61.0,288.0,B,1,1.0,3.0
female,high school,1,0,75.0,82.0,87.0,40.0,284.0,B,1,1.0,3.0
female,high school,1,1,81.0,49.0,34.0,70.0,234.0,C,1,1.0,2.0
female,high school,1,0,82.0,67.0,68.0,57.0,274.0,B,1,1.0,3.0
female,high school,1,0,73.0,57.0,46.0,77.0,253.0,B,1,1.0,3.0
female,associate's degree,1,1,70.0,28.0,81.0,48.0,227.0,C,1,3.0,2.0
female,bachelor's degree,1,1,36.0,67.0,42.0,75.0,220.0,C,1,4.0,2.0
female,associate's degree,1,0,70.0,80.0,52.0,78.0,280.0,B,1,3.0,3.0
female,associate's degree,1,0,82.0,83.0,86.0,61.0,312.0,B,1,3.0,3.0
female,high school,1,0,52.0,31.0,97.0,61.0,241.0,C,1,1.0,2.0
female,high school,1,1,27.0,42.0,71.0,71.0,211.0,C,1,1.0,2.0
female,master's degree,1,0,27.0,74.0,100.0,68.0,269.0,B,1,5.0,3.0
female,high school,0,1,30.0,60.0,91.0,86.0,267.0,B,1,1.0,3.0
female,high school,1,1,69.0,43.0,96.0,67.0,275.0,B,1,1.0,3.0
female,bachelor's degree,1,1,58.0,91.0,92.0,81.0,322.0,A,1,4.0,4.0
female,high school,0,0,59.0,85.0,81.0,81.0,306.0,B,1,1.0,3.0
female,high school,0,0,54.0,82.0,65.0,60.0,261.0,B,1,1.0,3.0
female,high school,1,0,85.0,36.0,73.0,84.0,278.0,B,1,1.0,3.0
female,some college,1,0,53.0,80.0,72.0,51.0,256.0,B,1,2.0,3.0
female,high school,0,0,46.0,49.0,80.0,76.0,251.0,B,1,1.0,3.0
female,high school,1,1,43.0,92.0,73.0,87.0,295.0,B,1,1.0,3.0
female,high school,1,0,94.0,24.0,87.0,47.0,252.0,B,1,1.0,3.0
female,bachelor's degree,1,1,79.0,23.0,99.0,76.0,277.0,B,1,4.0,3.0
female,some college,1,0,62.0,93.0,81.0,85.0,321.0,A,1,2.0,4.0
female,high school,1,0,74.0,88.0,74.0,79.0,315.0,B,1,1.0,3.0
female,associate's degree,1,1,33.0,65.0,78.0,90.0,266.0,B,1,3.0,3.0
female,associate's degree,1,0,55.0,96.0,40.0,84.0,275.0,B,1,3.0,3.0
female,high school,1,0,37.0,89.0,86.0,76.0,288.0,B,1,1.0,3.0
female,high school,0,1,70.0,63.0,73.0,79.0,285.0,B,1,1.0,3.0
female,high school,1,1,27.0,80.0,49.0,66.0,222.0,C,1,1.0,2.0
female,high school,1,0,41.0,75.0,85.0,67.0,268.0,B,1,1.0,3.0
female,high school,1,1,95.0,74.0,98.0,66.0,333.0,A,1,1.0,4.0
female,associate's degree,1,1,56.0,42.0,93.0,87.0,278.0,B,1,3.0,3.0
female,master's degree,0,0,58.0,88.0,49.0,77.0,272.0,B,1,5.0,3.0
female,bachelor's degree,1,1,28.0,23.0,57.0,53.0,161.0,D,1,4.0,1.0
female,high school,0,0,64.0,75.0,72.0,75.0,286.0,B,1,1.0,3.0
female,associate's degree,1,1,78.0,58.0,92.0,32.0,260.0,B,1,3.0,3.0
female,some college,1,0,69.0,60.0,62.0,51.0,242.0,C,1,2.0,2.0
female,some college,0,0,73.0,62.0,100.0,90.0,325.0,A,1,2.0,4.0
female,associate's degree,1,1,72.0,35.0,65.0,70.0,242.0,C,1,3.0,2.0
female,high school,1,0,47.0,61.0,70.0,64.0,242.0,C,1,1.0,2.0
female,bachelor's degree,1,1,76.0,51.0,84.0,47.0,258.0,B,1,4.0,3.0
female,master's degree,0,0,75.0,70.0,69.0,61.0,275.0,B,1,5.0,3.0
female,some college,1,1,61.0,88.0,98.0,69.0,316.0,B,1,2.0,3.0
female,associate's degree,1,0,100.0,80.0,100.0,83.0,363.0,A,1,3.0,4.0
female,some college,1,0,61.0,79.0,42.0,63.0,245.0,C,1,2.0,2.0
female,high school,1,1,74.0,67.0,78.0,86.0,305.0,B,1,1.0,3.0
female,some college,0,1,78.0,44.0,73.0,61.0,256.0,B,1,2.0,3.0
female,master's degree,0,0,67.0,84.0,72.0,62.0,285.0,B,1,5.0,3.0
female,bachelor's degree,0,0,27.0,59.0,76.0,69.0,231.0,C,1,4.0,2.0
female,high school,1,1,38.0,85.0,53.0,66.0,242.0,C,1,1.0,2.0
female,associate's degree,0,0,52.0,57.0,77.0,46.0,232.0,C,1,3.0,2.0
female,some college,0,1,47.0,79.0,98.0,66.0,290.0,B,1,2.0,3.0
female,high school,0,1,31.0,60.0,65.0,77.0,233.0,C,1,1.0,2.0
female,high school,1,1,54.0,39.0,62.0,76.0,231.0,C,1,1.0,2.0
female,high school,0,0,58.0,78.0,77.0,47.0,260.0,B,1,1.0,3.0
female,associate's degree,1,0,69.0,45.0,49.0,65.0,228.0,C,1,3.0,2.0
female,some college,0,0,87.0,53.0,46.0,85.0,271.0,B,1,2.0,3.0
female,associate's degree,0,0,28.0,62.0,45.0,50.0,185.0,D,1,3.0,1.0
female,high school,1,0,80.0,92.0,61.0,83.0,316.0,B,1,1.0,3.0
female,some college,1,0,88.0,78.0,96.0,63.0,325.0,A,1,2.0,4.0
female,associate's degree,1,1,100.0,88.0,85.0,63.0,336.0,A,1,3.0,4.0
female,associate's degree,1,1,37.0,55.0,35.0,61.0,188.0,D,1,3.0,1.0
female,associate's degree,1,0,78.0,100.0,81.0,59.0,318.0,B,1,3.0,3.0
female,high school,1,1,66.0,50.0,86.0,34.0,236.0,C,1,1.0,2.0
female,associate's degree,1,0,79.0,69.0,56.0,66.0,270.0,B,1,3.0,3.0
female,high school,1,0,27.0,86.0,95.0,61.0,269.0,B,1,1.0,3.0
female,associate's degree,0,0,84.0,88.0,75.0,48.0,295.0,B,1,3.0,3.0
female,master's degree,1,1,33.0,80.0,68.0,66.0,247.0,C,1,5.0,2.0
female,associate's degree,1,1,62.0,76.0,87.0,68.0,293.0,B,1,3.0,3.0
female,high school,1,0,28.0,71.0,100.0,66.0,265.0,B,1,1.0,3.0
female,associate's degree,1,0,54.0,41.0,55.0,32.0,182.0,D,1,3.0,1.0
female,associate's degree,0,1,40.0,100.0,20.0,92.0,252.0,B,1,3.0,3.0
female,associate's degree,1,0,74.0,69.0,67.0,66.0,276.0,B,1,3.0,3.0
female,high school,1,0,27.0,79.0,100.0,77.0,283.0,B,1,1.0,3.0
female,high school,1,0,63.0,94.0,58.0,70.0,285.0,B,1,1.0,3.0
female,associate's degree,0,1,30.0,36.0,80.0,96.0,242.0,C,1,3.0,2.0
female,associate's degree,1,1,100.0,53.0,57.0,88.0,298.0,B,1,3.0,3.0
female,some college,1,1,40.0,63.0,76.0,63.0,242.0,C,1,2.0,2.0
female,high school,1,0,73.0,56.0,71.0,37.0,237.0,C,1,1.0,2.0
female,associate's degree,1,0,67.0,76.0,44.0,94.0,281.0,B,1,3.0,3.0
female,high school,0,0,34.0,46.0,88.0,77.0,245.0,C,1,1.0,2.0
female,bachelor's degree,1,1,69.0,30.0,57.0,83.0,239.0,C,1,4.0,2.0
female,some college,1,1,87.0,40.0,93.0,90.0,310.0,B,1,2.0,3.0
female,high school,0,1,64.0,93.0,84.0,64.0,305.0,B,1,1.0,3.0
female,some college,0,1,59.0,23.0,79.0,59.0,220.0,C,1,2.0,2.0
female,high school,1,1,71.0,74.0,76.0,77.0,298.0,B,1,1.0,3.0
female,high school,1,0,100.0,42.0,100.0,87.0,329.0,A,1,1.0,4.0
female,some college,1,0,73.0,64.0,85.0,71.0,293.0,B,1,2.0,3.0
female,some college,1,0,63.0,100.0,64.0,55.0,282.0,B,1,2.0,3.0
female,high school,0,1,79.0,58.0,79.0,78.0,294.0,B,1,1.0,3.0
female,high school,0,1,79.0,85.0,60.0,54.0,278.0,B,1,1.0,3.0
female,high school,1,0,67.0,61.0,74.0,79.0,281.0,B,1,1.0,3.0
female,associate's degree,0,0,97.0,81.0,99.0,70.0,347.0,A,1,3.0,4.0
female,associate's degree,0,1,52.0,86.0,71.0,51.0,260.0,B,1,3.0,3.0
female,some college,1,0,90.0,45.0,67.0,100.0,302.0,B,1,2.0,3.0
female,some college,1,1,37.0,88.0,75.0,94.0,294.0,B,1,2.0,3.0
female,high school,0,0,91.0,100.0,84.0,59.0,334.0,A,1,1.0,4.0
female,some college,0,0,50.0,68.0,100.0,51.0,269.0,B,1,2.0,3.0
female,high school,0,0,60.0,72.0,97.0,61.0,290.0,B,1,1.0,3.0
female,high school,1,1,67.0,40.0,75.0,50.0,232.0,C,1,1.0,2.0
female,high school,0,0,78.0,73.0,61.0,65.0,277.0,B,1,1.0,3.0
female,associate's degree,1,0,50.0,84.0,39.0,66.0,239.0,C,1,3.0,2.0
female,bachelor's degree,1,1,81.0,84.0,100.0,81.0,346.0,A,1,4.0,4.0
female,associate's degree,0,1,87.0,60.0,95.0,83.0,325.0,A,1,3.0,4.0
female,master's degree,1,1,46.0,76.0,68.0,72.0,262.0,B,1,5.0,3.0
female,some college,0,0,58.0,67.0,67.0,74.0,266.0,B,1,2.0,3.0
female,associate's degree,1,1,57.0,52.0,85.0,73.0,267.0,B,1,3.0,3.0
female,associate's degree,1,0,67.0,60.0,60.0,85.0,272.0,B,1,3.0,3.0
female,high school,1,0,29.0,58.0,50.0,64.0,201.0,C,1,1.0,2.0
female,some college,1,1,56.0,71.0,100.0,71.0,298.0,B,1,2.0,3.0
female,master's degree,1,1,38.0,91.0,79.0,98.0,306.0,B,1,5.0,3.0
female,bachelor's degree,1,0,60.0,75.0,74.0,76.0,285.0,B,1,4.0,3.0
female,high school,1,0,27.0,46.0,85.0,63.0,221.0,C,1,1.0,2.0
female,high school,1,0,60.0,78.0,96.0,56.0,290.0,B,1,1.0,3.0
female,high school,1,1,74.0,53.0,75.0,90.0,292.0,B,1,1.0,3.0
female,high school,1,0,75.0,71.0,85.0,77.0,308.0,B,1,1.0,3.0
female,high school,1,1,65.0,77.0,100.0,35.0,277.0,B,1,1.0,3.0
female,high school,1,0,62.0,84.0,61.0,71.0,278.0,B,1,1.0,3.0
female,high school,0,0,62.0,75.0,85.0,80.0,302.0,B,1,1.0,3.0
female,associate's degree,1,1,34.0,78.0,100.0,50.0,262.0,B,1,3.0,3.0
female,associate's degree,1,1,58.0,83.0,84.0,50.0,275.0,B,1,3.0,3.0
female,some college,1,0,35.0,70.0,100.0,90.0,295.0,B,1,2.0,3.0
female,master's degree,0,1,75.0,84.0,100.0,42.0,301.0,B,1,5.0,3.0
female,bachelor's degree,1,1,68.0,95.0,73.0,88.0,324.0,A,1,4.0,4.0
female,some college,1,1,56.0,30.0,100.0,91.0,277.0,B,1,2.0,3.0
female,some college,1,1,73.0,43.0,65.0,37.0,218.0,C,1,2.0,2.0
female,some college,0,1,65.0,52.0,85.0,89.0,291.0,B,1,2.0,3.0
female,associate's degree,1,1,69.0,72.0,88.0,51.0,280.0,B,1,3.0,3.0
female,bachelor's degree,1,0,62.0,51.0,71.0,41.0,225.0,C,1,4.0,2.0
female,some college,0,0,70.0,86.0,99.0,73.0,328.0,A,1,2.0,4.0
female,high school,1,0,70.0,91.0,57.0,46.0,264.0,B,1,1.0,3.0
female,high school,0,1,73.0,28.0,39.0,66.0,206.0,C,1,1.0,2.0
female,high school,1,0,57.0,96.0,76.0,82.0,311.0,B,1,1.0,3.0
female,some college,1,0,70.0,86.0,53.0,78.0,287.0,B,1,2.0,3.0
female,high school,1,1,47.0,85.0,58.0,99.0,289.0,B,1,1.0,3.0
female,high school,1,0,27.0,45.0,74.0,92.0,238.0,C,1,1.0,2.0
female,associate's degree,1,1,41.0,89.0,94.0,67.0,291.0,B,1,3.0,3.0
female,some college,0,1,61.0,73.0,78.0,58.0,270.0,B,1,2.0,3.0
female,some college,1,0,53.0,80.0,79.0,96.0,308.0,B,1,2.0,3.0
female,high school,0,1,54.0,62.0,85.0,43.0,244.0,C,1,1.0,2.0
female,high school,1,1,30.0,87.0,82.0,79.0,278.0,B,1,1.0,3.0
female,master's degree,0,0,92.0,87.0,97.0,44.0,320.0,A,1,5.0,4.0
female,associate's degree,0,1,77.0,36.0,100.0,50.0,263.0,B,1,3.0,3.0
female,bachelor's degree,1,0,53.0,57.0,75.0,56.0,241.0,C,1,4.0,2.0
female,bachelor's degree,1,1,57.0,63.0,97.0,74.0,291.0,B,1,4.0,3.0
female,bachelor's degree,0,0,69.0,65.0,95.0,37.0,266.0,B,1,4.0,3.0
female,high school,1,1,60.0,80.0,98.0,66.0,304.0,B,1,1.0,3.0
female,high school,1,0,75.0,51.0,87.0,79.0,292.0,B,1,1.0,3.0
female,some college,1,1,73.0,72.0,86.0,76.0,307.0,B,1,2.0,3.0
female,master's degree,0,0,67.0,50.0,77.0,33.0,227.0,C,1,5.0,2.0
female,high school,0,0,71.0,42.0,86.0,53.0,252.0,B,1,1.0,3.0
female,some college,1,0,55.0,43.0,66.0,70.0,234.0,C,1,2.0,2.0
female,bachelor's degree,0,0,83.0,67.0,96.0,72.0,318.0,B,1,4.0,3.0
female,bachelor's degree,1,0,86.0,31.0,82.0,69.0,268.0,B,1,4.0,3.0
female,high school,1,1,56.0,72.0,67.0,64.0,259.0,B,1,1.0,3.0
female,high school,1,1,63.0,91.0,94.0,85.0,333.0,A,1,1.0,4.0
female,some college,1,0,53.0,77.0,70.0,83.0,283.0,B,1,2.0,3.0
female,high school,1,0,82.0,75.0,100.0,79.0,336.0,A,1,1.0,4.0
female,high school,1,0,56.0,60.0,61.0,70.0,247.0,C,1,1.0,2.0
